"","x"
"130",430.713234092499
"131",620.724367137673
"132",430.920294566894
"133",561.735280069069
"134",354.107367078561
"135",446.689446956186
"136",400.960176551489
"137",354.05298304686
"138",586.791548971721
"139",490.999208976632
"140",208.997773779136
"141",433.986380307264
"142",397.434261649206
"143",336.948949373122
"144",698.254416390832
"145",315.108147525655
"146",553.132327193026
"147",354.689488780763
"148",737.740847606129
"149",551.248041824184
"150",246.223170522835
"151",606.611947239101
"152",554.834956264112
"153",397.572438921312
"154",429.706800177095
"155",270.144240624325
"156",393.586873485647
"157",574.29351093821
"158",426.210783572855
"159",314.889196483122
"160",360.57979367967
"161",438.959748305126
"162",322.301648693733
"163",633.000459172745
"164",480.677440146671
"165",749.678447115555
"166",390.328137782573
"167",396.76887521662
"168",422.171896828537
"169",443.651324669353
"170",292.448273480312
"171",419.432902782889
"172",401.163974376682
"173",221.444378530161
"174",320.445553343143
"175",160.459530890268
"176",490.789822432891
"177",550.920408560349
"178",542.507199949331
"179",675.327073707189
"180",405.621295050869
"181",431.80867810558
"182",482.569473045171
"183",665.754295267732
"184",260.426875480222
"185",901.120299853174
"186",266.233964727264
"187",499.117603529357
"188",426.259359797813
"189",412.548571823869
"190",384.967198996159
"191",453.021210450495
"192",307.873606151413
"193",444.976054747828
"194",381.95710124707
"195",454.616961998965
"196",469.122495871676
"197",411.591176059796
"198",336.251679187968
"199",418.306406350195
"200",459.734144341705
"201",606.843170710168
"202",390.234787980923
"203",468.786273619792
"204",890.704746918912
"205",313.398608914355
"206",399.393049691828
"207",344.788382761371
"208",395.635934904285
"209",320.94601383197
"210",546.45341863956
"211",314.253328069287
"212",786.157650802311
"213",336.054407925963
"214",689.951005582391
"215",349.523167827741
"216",423.078158103046
"217",404.412643141104
"218",590.382484131753
"219",287.730889083682
"220",250.216411651432
"221",540.468448808114
"222",493.185588769236
"223",451.330028383556
"224",673.409111170414
"225",368.851214177033
"226",668.386060271194
"227",610.047476524853
"228",343.454242990992
"229",377.300770006089
"230",468.535469672968
"231",399.010586073782
"232",411.442914098039
"233",367.542272979964
"234",407.659228483914
"235",799.06798932272
"236",386.942820206338
"237",648.168486071257
"238",493.965747185755
"239",583.054480053906
"240",498.557907027681
"241",498.501469072723
"242",667.863257273895
"243",414.736528383317
"244",490.788047639556
"245",430.778957899645
"246",623.377950469553
"247",462.950034546891
"248",430.545755532552
"249",495.40852028619
"250",385.052629621399
"251",477.592809828238
"252",415.219334081138
"253",277.402978946499
"254",263.575236753498
"255",231.980627188767
"256",334.41087629427
"257",481.53547266259
"258",413.883719524329
"259",832.267172050275
"260",443.024942414563
"261",592.477472164732
"262",405.850175308846
"263",347.120190274485
"264",754.316702795271
"265",254.774601045022
"266",282.388361909075
"267",249.455107903795
"268",533.901552520111
"269",582.050790886074
"270",256.220895189089
"271",753.656029051982
"272",381.341219770809
"273",337.647084602003
"274",304.032390781173
"275",505.227071430528
"276",648.095617839397
"277",275.04991342849
"278",310.05875124731
"279",379.458489887805
"280",430.546973668007
"281",639.369470605787
"282",777.213245732195
"283",493.578011731492
"284",448.942900404461
"285",427.138080105511
"286",832.693859714369
"287",472.79277381369
"288",297.535646562346
"289",310.624114879557
"290",410.107888213617
"291",439.211025272948
"292",881.647126599681
"293",220.166435528783
"294",249.343714648816
"295",351.134495298161
"296",356.232284267373
"297",488.716181759821
"298",502.595063997758
"299",490.229671430331
"300",450.231376103241
"301",290.134533976073
"302",430.946290707159
"303",400.851405798066
"304",439.106314462619
"305",424.720429349185
"306",603.226343293648
"307",362.952797960723
"308",325.407271492738
"309",433.237749740491
"310",612.617977031627
"311",737.472923599142
"312",806.727687152692
"313",202.251520443539
"314",443.062768922758
"315",489.136928717288
"316",546.566614855536
"317",440.559831027978
"318",347.92511132782
"319",713.616727964634
"320",641.980795875842
"321",421.198512387274
"322",493.934496411303
"323",691.95091552131
"324",394.859732933753
"325",733.218317440941
"326",306.550206416607
"327",729.774462419253
"328",636.041640853416
"329",437.230064784688
"330",620.196572754138
"331",521.771804799852
"332",479.041187508332
"333",344.759954965905
"334",434.03740914856
"335",1049.46866105042
"336",766.032381492582
"337",325.302748395544
"338",248.355604422095
"339",434.058694372826
"340",473.258176193861
"341",602.284155090875
"342",636.065020879371
"343",409.765377720056
"344",554.801882042005
"345",537.289873090661
"346",342.653736049641
"347",520.715823637444
"348",383.704238532513
"349",331.835143865106
"350",418.467608436743
"351",358.845887250697
"352",313.593332340992
"353",258.662435931345
"354",427.548518564801
"355",466.528136508479
"356",252.254250805164
"357",296.080017864194
"358",550.782417243957
"359",338.067872540439
"360",740.124175291929
"361",754.978232802316
"362",312.526886469427
"363",463.727437532091
"364",435.873194723445
"365",212.909072564205
"366",442.585528367835
"367",569.551301928427
"368",210.489197547255
"369",371.321007277272
"370",455.532924839211
"371",246.474647801592
"372",317.724044345822
"373",376.572220616918
"374",474.917487832963
"375",760.34156342743
"376",444.474891086479
"377",556.68301558313
"378",391.238370655858
"379",543.703295421488
"380",294.74432470939
"381",520.083816759963
"382",405.865246338077
"383",1152.0274556211
"384",640.642560052277
"385",431.663670954805
"386",424.825547950654
"387",589.446869062811
"388",552.560899585988
"389",520.595684464265
"390",293.931211278073
"391",334.545666757852
"392",441.697356521461
"393",322.072683824706
"394",728.140204265694
"395",944.853821947951
"396",340.910848717161
"397",572.145571205134
"398",266.518179704891
"399",638.502117578259
"400",544.5884091637
"401",317.541657929234
"402",304.942791484472
"403",324.093547071771
"404",524.274942081937
"405",841.414578904768
"406",689.710430665707
"407",281.966546567636
"408",653.955356976005
"409",456.810680787871
"410",310.779343202941
"411",608.963028232131
"412",790.195648290985
"413",509.327723006895
"414",500.698824321256
"415",430.287658471227
"416",423.862596382198
"417",452.782198901984
"418",234.353421479713
"419",539.445199982188
"420",502.505174056076
"421",233.969399083237
"422",544.819834121692
"423",644.744063305046
"424",347.237704898539
"425",373.293745307865
"426",344.400368188178
"427",786.912849527179
"428",424.078265584951
"429",473.341476197353
"430",967.844088692181
"431",671.473728759031
"432",502.321931734433
"433",363.952579460144
"434",422.279821992413
"435",398.82182653897
"436",496.468494977513
"437",253.909324004537
"438",201.675139860192
"439",458.212697305137
"440",472.882453206634
"441",308.045042612334
"442",554.28823278431
"443",374.341207365919
"444",260.363151798057
"445",576.375757739544
"446",470.138992203197
"447",464.17562734744
"448",552.184478929938
"449",339.918992109392
"450",308.571683701691
"451",273.184025235996
"452",570.149502463189
"453",520.225079730523
"454",392.715389827325
"455",340.660142778955
"456",623.63845790473
"457",349.965642626474
"458",273.371824389098
"459",210.491580834813
"460",384.646483034997
"461",275.629590042936
"462",592.462194332829
"463",631.549753637792
"464",242.647356797302
"465",323.871612689391
"466",228.412177582738
"467",280.813110628554
"468",661.428402958602
"469",304.085935413621
"470",492.559439930582
"471",312.623450714415
"472",317.047500876336
"473",394.064688549736
"474",343.362716439189
"475",265.587531185135
"476",569.34653402983
"477",208.953932529581
"478",426.458675858179
"479",273.841589935961
"480",415.218937032696
"481",523.476055551222
"482",302.710938543097
"483",549.993631796518
"484",580.689320261894
"485",273.351797193839
"486",813.329373419244
"487",306.418715428616
"488",382.044852933617
"489",568.629764648925
"490",900.997331558141
"491",665.309277084243
"492",492.700549348505
"493",475.507871368306
"494",338.896232131926
"495",282.277332853442
"496",357.123336082308
"497",431.731762410763
"498",387.868861514041
"499",451.768247454623
"500",363.311859796132
"501",330.375896076795
"502",446.39022207117
"503",489.24293126944
"504",198.708274403787
"505",419.174889840472
"506",510.874130169878
"507",265.631848975796
"508",455.849134597863
"509",445.414786730786
"510",240.734054834366
"511",349.349220966117
"512",526.280902036412
"513",367.073338675488
"514",644.77169366348
"515",570.97801580986
"516",534.635101967305
"517",888.99288527478
"518",643.327378420244
"519",397.89284010046
"520",805.94701576835
"521",328.642044487445
"522",813.320854628609
"523",573.358931422787
"524",372.372616352739
"525",495.197703208773
"526",424.76059362099
"527",342.814763934233
"528",482.649438038659
"529",350.109395113342
"530",401.545927091988
"531",761.120815906571
"532",481.290465591277
"533",397.618450873098
"534",476.769247907767
"535",244.902438871146
"536",495.818812138273
"537",612.32550734176
"538",384.766897861845
"539",393.270989806614
"540",351.223143528807
"541",478.9246457198
"542",375.984285389545
"543",536.673323840365
"544",611.748472325137
"545",454.9669235038
"546",663.744757090751
"547",275.150930588024
"548",673.85897489656
"549",410.270997991316
"550",421.023321064322
"551",265.979382998704
"552",381.640357250289
"553",687.581359162621
"554",443.642200187933
"555",599.887509134908
"556",342.554554956341
"557",574.923819446654
"558",639.950740641818
"559",330.024252528391
"560",683.22313305617
"561",211.096821213193
"562",398.993987745345
"563",280.21917785043
"564",301.918705563659
"565",349.031864799401
"566",493.051659489697
"567",408.437223534495
"568",658.939177769932
"569",370.917936555062
"570",591.033135445069
"571",475.835160095091
"572",498.480431760268
"573",470.556674770674
"574",298.326041476267
"575",391.429818633274
"576",364.060167439032
"577",435.691133237672
"578",245.081904916474
"579",339.92221642416
"580",676.453856002832
"581",516.299255389735
"582",343.128930462565
"583",389.197071768148
"584",494.343514138115
"585",468.72216942148
"586",505.433205855436
"587",526.306062137967
"588",418.044174688458
"589",499.596075748707
"590",257.949165075959
"591",337.420631040739
"592",278.473694510148
"593",328.280436227267
"594",400.007847665625
"595",627.575888785931
"596",655.995402638217
"597",438.356983008486
"598",534.555392906609
"599",549.431970881546
"600",384.741900353676
"601",317.426421836783
"602",332.826226472286
"603",536.969048027829
"604",489.024753430038
"605",747.104474509425
"606",625.324692330308
"607",348.585724398839
"608",714.452026836421
"609",421.101506005717
"610",296.174981397637
"611",738.737151564535
"612",327.956639586814
"613",459.11083061259
"614",253.573598674331
"615",548.216647601584
"616",424.185202950751
"617",609.314656091866
"618",468.230304457954
"619",330.022993867434
"620",465.46153340696
"621",547.70287060206
"622",359.256425846238
"623",519.002771276249
"624",311.771183406784
"625",416.802057357263
"626",440.088543283689
"627",742.150283879309
"628",578.534016220125
"629",400.895587272249
"630",403.918653073793
"631",727.921974900104
"632",422.131003596822
"633",445.91129397954
"634",538.015395205265
"635",292.882082562592
"636",366.617818710303
"637",648.678307163479
"638",377.548578805941
"639",469.757495491282
"640",322.646521823321
"641",923.1118904421
"642",496.830734963968
"643",462.628879685255
"644",519.510756366553
"645",447.704977082982
"646",505.533862974461
"647",452.435597833262
"648",296.483153287932
"649",545.286895301482
"650",413.121937116033
"651",422.14178942937
"652",503.010401618426
"653",434.413830093834
"654",424.19658304742
"655",488.271900524054
"656",564.105093954459
"657",759.843080460885
"658",609.171573263039
"659",789.25497904541
"660",411.926408567008
"661",532.076326885326
"662",389.089475237111
"663",403.785631666211
"664",436.510982047826
"665",767.109647341287
"666",596.073863482943
"667",468.547774212874
"668",724.93408884495
"669",760.962325895533
"670",348.692719486008
"671",553.23800018783
"672",598.611957549543
"673",350.248626947924
"674",512.342595409804
"675",519.583079317539
"676",651.810008265525
"677",763.116500741685
"678",570.653134216691
"679",527.099896155868
"680",427.432574583869
"681",524.038589272454
"682",464.075787618402
"683",445.263716174263
"684",630.276613676718
"685",380.377264617402
"686",272.729926493653
"687",615.464567741387
"688",323.506460169711
"689",467.255322505963
"690",472.076419310181
"691",871.094300108698
"692",345.251036096259
"693",320.510718527494
"694",706.597089639969
"695",266.711726951121
"696",346.947157687815
"697",496.771856025895
"698",419.998931694277
"699",275.020595100259
"700",437.674080008086
"701",426.149225409496
"702",418.358441412544
"703",423.568494440233
"704",718.26398077372
"705",380.68969101409
"706",755.093099360199
"707",479.607247858659
"708",525.109722807027
"709",417.658080335102
"710",709.983927134212
"711",670.145684486995
"712",573.503368290018
"713",440.665387657824
"714",477.719913550316
"715",553.853615394525
"716",234.162482789847
"717",457.653700352352
"718",433.96369835206
"719",374.869387403588
"720",397.424210553844
"721",202.52348985576
"722",283.367044537626
"723",832.164409713439
"724",1141.64709048154
"725",405.864850105007
"726",346.153810183196
"727",490.209669832629
"728",695.832593806127
"729",341.165579803853
"730",644.312159449234
"731",662.164761330868
"732",498.116890564492
"733",512.126375126519
"734",474.329083824649
"735",292.482011734406
"736",607.529267314227
"737",326.830639573019
"738",343.314004411772
"739",589.666375575402
"740",405.793346707082
"741",521.316813508678
"742",335.99679051049
"743",597.694279735416
"744",374.361590186205
"745",418.810093995321
"746",224.942253070427
"747",518.480672060098
"748",313.679037308815
"749",416.423648988284
"750",581.040689559824
"751",362.977884176164
"752",508.234410502154
"753",501.240929455372
"754",148.830542247408
"755",344.643733771918
"756",672.338224799876
"757",528.07355595703
"758",363.766721697683
"759",878.627514520895
"760",259.760623551862
"761",503.16612625734
"762",350.231030177247
"763",266.583617449464
"764",370.39171433191
"765",251.17454516222
"766",227.919962201185
"767",475.941990463547
"768",320.916711244989
"769",230.369371252979
"770",382.033278660287
"771",330.791956229158
"772",219.85649207724
"773",367.989309946314
"774",580.232531638149
"775",357.368557225016
"776",617.796807436934
"777",554.57804594141
"778",556.62394435845
"779",387.287556895805
"780",390.47192978015
"781",515.266239972444
"782",538.025444746977
"783",653.658136205731
"784",332.560302812233
"785",506.544402891005
"786",322.664787502339
"787",724.038066910543
"788",751.37838236972
"789",645.934257193595
"790",581.036852947128
"791",891.622803424285
"792",535.248901391594
"793",409.256281981873
"794",509.974174114033
"795",310.969280250943
"796",506.748321250457
"797",593.233413417973
"798",705.095340843704
"799",264.857109366729
"800",383.525153650277
"801",760.68189410403
"802",296.641191184727
"803",412.608017351182
"804",475.386680639741
"805",243.741935178675
"806",586.82145228081
"807",654.918148442718
"808",509.744515049606
"809",417.095310540774
"810",281.345711728375
"811",477.385481562755
"812",406.209903814416
"813",723.669437414236
"814",519.489714324236
"815",582.637842422864
"816",208.007219099101
"817",425.430150403272
"818",343.917773236192
"819",380.108346392377
"820",420.050499964701
"821",304.061773769834
"822",467.884057595381
"823",465.278943825098
"824",682.570676133516
"825",468.923834429768
"826",355.433354612674
"827",296.577129280854
"828",359.827121811346
"829",630.573319897474
"830",424.696996193679
"831",572.875261478801
"832",428.140328706334
"833",396.933705223043
"834",424.290198122578
"835",696.479736478721
"836",375.506725607391
"837",339.085451129038
"838",576.950907066069
"839",373.478156757588
"840",412.875994850412
"841",395.234157026956
"842",618.767169069268
"843",546.768990147691
"844",303.248205713954
"845",354.558418534241
"846",472.047693548554
"847",548.351349253828
"848",449.476297433753
"849",241.078915724293
"850",731.875681172181
"851",361.838340156682
"852",317.287483267889
"853",486.016782499368
"854",716.647248337405
"855",345.639512716263
"856",517.93835714728
"857",400.522263935129
"858",264.294655012078
"859",413.674959298019
"860",404.918811916048
"861",191.774942307051
"862",627.668593672648
"863",419.219064147549
"864",380.131066081175
"865",559.016808876524
"866",742.031245666367
"867",227.875470203498
"868",523.287793082377
"869",351.087691094906
"870",504.398128766279
"871",308.592630583133
"872",453.320486848338
"873",525.357577338829
"874",610.61921789793
"875",215.746212746464
"876",519.974776811306
"877",588.119779168536
"878",471.571068315294
"879",237.707570856441
"880",367.381307915778
"881",582.825004205558
"882",185.432104704763
"883",420.252986919169
"884",347.430109174986
"885",675.170490917233
"886",377.76097323288
"887",958.582501533949
"888",405.378022622259
"889",500.917249193648
"890",532.300608947212
"891",528.965769111296
"892",466.92444740513
"893",585.772748873548
"894",624.421020736203
"895",492.618296789865
"896",429.874840041675
"897",596.325166153847
"898",413.27971165245
"899",464.079151374149
"900",316.787168791478
"901",330.148588410547
"902",543.63933802865
"903",500.584613427652
"904",500.484878946574
"905",400.656062813274
"906",135.899432795209
"907",285.543407308083
"908",793.518008570599
"909",354.708544988045
"910",473.357516224156
"911",250.670296715196
"912",740.274801508135
"913",448.861623531164
"914",524.407016875156
"915",371.541832818822
"916",509.475163987907
"917",431.22616518367
"918",324.166510639801
"919",714.255620564744
"920",415.770578973171
"921",683.675216625033
"922",378.630869597883
"923",538.99042276752
"924",733.47488410712
"925",272.311131363605
"926",302.971443372804
"927",303.965261898651
"928",782.003910710079
"929",424.686664046671
"930",275.308803197381
"931",486.202797264822
"932",542.515276096559
"933",429.217721219708
"934",555.23202267058
"935",439.272900760576
"936",483.698544189346
"937",333.858984453934
"938",581.592165386876
"939",447.733417705663
"940",594.35685894252
"941",263.832863495511
"942",582.408112945215
"943",760.852188478447
"944",570.6379208578
"945",310.696242882574
"946",309.722451330899
"947",292.48090309919
"948",278.763592697275
"949",694.237155455366
"950",379.649176757329
"951",626.499476022134
"952",270.279468452887
"953",335.1635936146
"954",294.080478965206
"955",475.135134194952
"956",221.262855268999
"957",459.427297132518
"958",468.506693439537
"959",512.953353693683
"960",441.227148917579
"961",418.925285083054
"962",835.999320641591
"963",429.665714730149
"964",613.272789481282
"965",688.727090928857
"966",376.085167999049
"967",280.722204948254
"968",203.442603890951
"969",397.493876727517
"970",424.728375040974
"971",361.948062320935
"972",302.526401361096
"973",800.545934880785
"974",522.449227895919
"975",633.573499333399
"976",722.726791340112
"977",505.592104070006
"978",258.186392120345
"979",456.320529026354
"980",318.194550379579
"981",469.220352349151
"982",307.866069766166
"983",405.596900622243
"984",301.23460437471
"985",436.242850133858
"986",381.269278786263
"987",404.931148505402
"988",701.759736626273
"989",417.39677609656
"990",299.265898114833
"991",681.825576600083
"992",282.150432701116
"993",613.816130869045
"994",492.279301723016
"995",277.068746941487
"996",559.64614308568
"997",281.278757600097
"998",500.095957158421
"999",302.020057845244
"1000",405.213745512821
"1001",493.177831079962
"1002",251.789893252483
"1003",296.864305931084
"1004",549.23959162653
"1005",510.411194930357
"1006",637.852378870557
"1007",283.628610182506
"1008",741.195912329041
"1009",500.736343266842
"1010",421.057892511457
"1011",317.693552496943
"1012",246.508138530133
"1013",302.832123175598
"1014",280.195863961561
"1015",450.337642131315
"1016",465.656447358273
"1017",312.359550924488
"1018",288.971767487388
"1019",536.531975574446
"1020",321.575079052407
"1021",416.796784921858
"1022",335.563906555864
"1023",417.844500291016
"1024",320.895188679385
"1025",405.616421242425
"1026",389.791141510845
"1027",376.315443680749
"1028",684.029020710214
"1029",555.694830197011
"1030",558.967522320896
"1031",601.999494706728
"1032",397.820826076208
"1033",657.144324098623
"1034",695.492401826647
"1035",353.176232683859
"1036",585.327343275969
"1037",489.059870041502
"1038",458.800660770534
"1039",378.942444833347
"1040",597.208739435086
"1041",451.486489875935
"1042",656.362143346866
"1043",341.026241075546
"1044",390.271264590322
"1045",634.586121726657
"1046",288.173005699845
"1047",402.814207437181
"1048",290.400593574422
"1049",433.353324260999
"1050",510.785259953717
"1051",638.668749212862
"1052",225.949836877506
"1053",508.262807075044
"1054",330.3222085427
"1055",411.590708566148
"1056",368.190051508495
"1057",828.128079537319
"1058",518.274715135766
"1059",461.5711943062
"1060",275.522485076014
"1061",192.319846730132
"1062",463.701473810584
"1063",537.227759979319
"1064",534.899476550629
"1065",167.55220665815
"1066",610.867089674808
"1067",666.337950278658
"1068",276.193837747955
"1069",393.320450870685
"1070",248.284012913255
"1071",370.028706760973
"1072",242.776962064155
"1073",417.087000940947
"1074",777.751481694838
"1075",658.616843408421
"1076",455.73346273631
"1077",331.957881630518
"1078",309.164547556696
"1079",491.769197032151
"1080",410.140628346295
"1081",540.025339543088
"1082",730.685374309184
"1083",597.263444425051
"1084",430.396475443491
"1085",617.576151285872
"1086",282.66307056885
"1087",307.187234064159
"1088",754.781180334119
"1089",546.133006343225
"1090",534.110863100103
"1091",529.289032822126
"1092",441.382728751864
"1093",421.86471693488
"1094",486.897222157117
"1095",330.7794025849
"1096",546.777019847356
"1097",420.390596523093
"1098",462.470239150788
"1099",254.405126785136
"1100",876.319926911466
"1101",334.17083746302
"1102",519.863716635544
"1103",319.678232697769
"1104",413.627640323699
"1105",344.580059119937
"1106",241.307588355011
"1107",497.703858937993
"1108",515.237005737965
"1109",301.89286882444
"1110",544.62792405106
"1111",783.722368195747
"1112",374.56436464671
"1113",180.461652387117
"1114",389.794367914259
"1115",579.557913866085
"1116",351.868265779732
"1117",377.649093871802
"1118",617.40804943898
"1119",322.960804452411
"1120",276.900379519916
"1121",293.552247179133
"1122",523.409883996179
"1123",782.836658274181
"1124",417.186975009911
"1125",675.572563724899
"1126",326.38440922141
"1127",425.371106462558
"1128",440.316523309816
"1129",368.650693694294
"1130",616.895542433202
"1131",656.735259631498
"1132",611.799057770552
"1133",191.607086446502
"1134",216.452598878615
"1135",299.809394509234
"1136",253.020981554132
"1137",376.337979065155
"1138",359.039410717124
"1139",828.083871516154
"1140",382.699774773286
"1141",238.816530604492
"1142",232.677046977056
"1143",357.164600090891
"1144",546.51914906911
"1145",566.46680755834
"1146",245.960846091609
"1147",424.04396125875
"1148",451.28915163195
"1149",359.488156831397
"1150",464.660663266941
"1151",680.925967294456
"1152",965.291691270542
"1153",283.64799442061
"1154",346.49878092681
"1155",430.847353682892
"1156",518.906163002374
"1157",362.164824713395
"1158",718.291651783048
"1159",270.156699091426
"1160",666.128803679758
"1161",152.463087447747
"1162",540.93719620316
"1163",219.35166159731
"1164",684.892597122373
"1165",558.453275688744
"1166",396.373939471961
"1167",356.881592518811
"1168",355.113500883042
"1169",392.770467280391
"1170",425.31152732009
"1171",496.481394426326
"1172",456.847680873934
"1173",342.672812258527
"1174",521.814652503917
"1175",402.580332690851
"1176",335.764940162558
"1177",613.747691962505
"1178",682.169834974745
"1179",693.231867968986
"1180",566.454854205075
"1181",389.507656592878
"1182",408.156706209092
"1183",403.152184834613
"1184",331.035886162124
"1185",280.289358588195
"1186",520.79627957029
"1187",323.357408742777
"1188",484.515352871978
"1189",415.514017785499
"1190",517.805799588802
"1191",405.757679876111
"1192",254.730441765576
"1193",274.427774974935
"1194",447.863788306859
"1195",489.235297380845
"1196",227.026177745009
"1197",652.335953392155
"1198",627.284416681308
"1199",453.754168003809
"1200",548.310861019273
"1201",640.697353529475
"1202",560.972302604997
"1203",852.667487974019
"1204",603.553465260978
"1205",594.125712572475
"1206",547.593990802237
"1207",377.253920168399
"1208",224.930241460095
"1209",667.323658620264
"1210",302.626684494708
"1211",727.450218475911
"1212",716.877764244141
"1213",348.635856213636
"1214",850.570487509124
"1215",437.037527589726
"1216",202.251841526991
"1217",353.997584670127
"1218",376.614699822108
"1219",484.073912759536
"1220",388.998504518936
"1221",258.899982458538
"1222",481.492703828774
"1223",409.061642779285
"1224",336.448294396311
"1225",657.50422437597
"1226",410.736732517695
"1227",548.673464080839
"1228",433.564228332335
"1229",380.50454794235
"1230",384.571012103542
"1231",406.439228639053
"1232",393.938093926147
"1233",348.521429738775
"1234",328.105873711724
"1235",461.888868314452
"1236",324.850819977431
"1237",648.395593010886
"1238",815.404033855182
"1239",893.600245296821
"1240",935.62314454182
"1241",556.795979365671
"1242",506.102314384453
"1243",497.095941867343
"1244",511.152978190174
"1245",788.443613981613
"1246",337.254217087877
"1247",402.001156743832
"1248",510.87915318587
"1249",547.550596689912
"1250",370.728316088248
"1251",687.245982973738
"1252",431.979622534503
"1253",367.1272038666
"1254",318.317327404726
"1255",575.918656311084
"1256",600.79733571012
"1257",267.171734983549
"1258",427.267057074039
"1259",320.922270157692
"1260",511.455616573896
"1261",602.453236470405
"1262",328.552981220756
"1263",592.476885873442
"1264",421.405898443721
"1265",922.524548008125
"1266",443.195625214961
"1267",289.96308124995
"1268",793.009615170928
"1269",475.119885578987
"1270",469.966416212761
"1271",461.294620287646
"1272",479.790950340949
"1273",572.275974365069
"1274",760.682183096787
"1275",459.713897815171
"1276",333.993584830367
"1277",337.044095145949
"1278",499.504577491058
"1279",597.577254048677
"1280",374.56033678467
"1281",386.499340969615
"1282",653.848396994147
"1283",392.423342526047
"1284",250.066615648235
"1285",746.298145263111
"1286",444.382980788884
"1287",635.947451823277
"1288",308.833063800387
"1289",397.707788558449
"1290",371.061546707688
"1291",463.820977131712
"1292",541.508503061325
"1293",424.440805117309
"1294",370.23049049346
"1295",648.158523881036
"1296",672.698659819627
"1297",515.718102674143
"1298",473.613860516121
"1299",335.790080493164
"1300",436.847709443808
"1301",446.7949016285
"1302",473.074140256875
"1303",401.216156441816
"1304",575.531380191078
"1305",359.82777567075
"1306",321.446468790471
"1307",564.314248438633
"1308",568.054022709963
"1309",474.347309210291
"1310",414.189260711724
"1311",599.535938699386
"1312",233.316372161208
"1313",495.404529723678
"1314",596.694560992734
"1315",311.007755794588
"1316",412.502774724899
"1317",387.506178200706
"1318",335.820926030511
"1319",431.97004523176
"1320",267.235669396904
"1321",579.875254124039
"1322",352.701652091897
"1323",403.73407932549
"1324",545.149608218585
"1325",408.975303550475
"1326",580.454782829412
"1327",447.632914918571
"1328",335.891224847189
"1329",611.426410614996
"1330",637.465292967088
"1331",709.968220333786
"1332",577.116026869003
"1333",434.329216716792
"1334",410.883170670192
"1335",417.325857147967
"1336",264.023108151424
"1337",432.23238877927
"1338",550.326680257419
"1339",475.427141621025
"1340",458.970661748457
"1341",596.089012864305
"1342",176.915017006177
"1343",360.452084682032
"1344",451.466219741299
"1345",353.155140984062
"1346",955.725130869663
"1347",355.336913101492
"1348",380.194426707608
"1349",688.456945917995
"1350",286.134970015898
"1351",386.23306619878
"1352",715.01037687
"1353",509.767694143952
"1354",707.157846202872
"1355",375.782480904925
"1356",349.287837910477
"1357",355.342427891434
"1358",488.9122764654
"1359",212.30344852087
"1360",440.765392914183
"1361",461.641684246163
"1362",566.116906582874
