"","x"
"136",185.2750779331
"137",251.991086599185
"138",270.94625885007
"139",516.624323621479
"140",258.106490713728
"141",181.612292534357
"142",303.887192480131
"143",459.187440148009
"144",437.244219517361
"145",214.047463473213
"146",273.667475254419
"147",381.505765913463
"148",416.240863155628
"149",392.221812018033
"150",217.761395628061
"151",439.836780687856
"152",313.546948688225
"153",294.309884120867
"154",266.950390494285
"155",190.313377083762
"156",306.650995625715
"157",356.724690271073
"158",264.458614786025
"159",236.666979624378
"160",298.680428014146
"161",346.782750382515
"162",377.779680673568
"163",384.998918971396
"164",333.334693620678
"165",481.234507323777
"166",371.879239856568
"167",320.85387672597
"168",392.796519290404
"169",362.852018843688
"170",158.405802583393
"171",286.322081120791
"172",200.893116995761
"173",278.036901861421
"174",278.927024191274
"175",249.513403542376
"176",343.102571929468
"177",250.79925319268
"178",233.946905415888
"179",395.438280133998
"180",373.393403830655
"181",348.411118289919
"182",263.75544729338
"183",361.696208929462
"184",354.132586188814
"185",588.661754244319
"186",209.000415751795
"187",398.535858453653
"188",227.731020236236
"189",390.996316002624
"190",374.045736915607
"191",320.71855317983
"192",261.815983786088
"193",232.079955006361
"194",346.348814567134
"195",385.707107575799
"196",285.446305531473
"197",288.948320554617
"198",263.434052642006
"199",298.231189552372
"200",477.664891010079
"201",347.062890668229
"202",304.963076464453
"203",232.873693057217
"204",455.852292384866
"205",207.234524664337
"206",205.840458297278
"207",187.912774395871
"208",288.244837794482
"209",246.873746872188
"210",296.605043102968
"211",185.825502264929
"212",395.274984926694
"213",400.73078374045
"214",480.478163127538
"215",216.476057938017
"216",250.284371628166
"217",201.50147998212
"218",434.47880505012
"219",421.170778571502
"220",223.415481599076
"221",355.727140466358
"222",405.903197386039
"223",284.797397188929
"224",469.566176896279
"225",280.051455038786
"226",383.924746389266
"227",374.815329007426
"228",222.930091662967
"229",382.40170380139
"230",290.256277111013
"231",262.89929424878
"232",392.691414444977
"233",239.317813346439
"234",345.050940349928
"235",479.517362837464
"236",275.953173352378
"237",354.180181955015
"238",276.407079616876
"239",333.507685206468
"240",231.922918744004
"241",342.978391406088
"242",422.418185703438
"243",220.064613245192
"244",273.532718460305
"245",243.262453237608
"246",384.61013702826
"247",235.685235012167
"248",474.116602384003
"249",315.833899255847
"250",378.427402863533
"251",523.08313105855
"252",206.229099833018
"253",280.479475218367
"254",208.643560027341
"255",465.445283523995
"256",242.836861169154
"257",439.467658074936
"258",313.544701341947
"259",400.017916058726
"260",297.879361319143
"261",317.120642798899
"262",238.591169621628
"263",425.261522621456
"264",529.919022594334
"265",300.014901557739
"266",136.839019836231
"267",236.843911993075
"268",385.248303529701
"269",277.237008348246
"270",321.280464804501
"271",343.6052111371
"272",295.085244062155
"273",186.477152653984
"274",272.011159316363
"275",270.209328266271
"276",311.519796701651
"277",271.970308061144
"278",265.166037824889
"279",385.329606080745
"280",225.188096762076
"281",612.678787995015
"282",493.509357198012
"283",290.727420844546
"284",337.090270534538
"285",381.727498925749
"286",474.849227812325
"287",353.293202347406
"288",373.004819129627
"289",227.592888700005
"290",202.98959805089
"291",436.422851251848
"292",554.84242557377
"293",198.541569709956
"294",135.869228445666
"295",264.222399087068
"296",301.799417228431
"297",281.035420559206
"298",303.804712333258
"299",530.461072378048
"300",264.782693983539
"301",275.139951219164
"302",328.662220975586
"303",277.575993153274
"304",347.877809886298
"305",341.905671709885
"306",378.196774174151
"307",351.578452030995
"308",211.425713098277
"309",248.125074216814
"310",324.268182074332
"311",376.005247616283
"312",538.259601590172
"313",154.841486070938
"314",291.876889169374
"315",407.1938055713
"316",300.735203947247
"317",403.590285804236
"318",332.619066241027
"319",459.598908247362
"320",374.099986259475
"321",367.742681038723
"322",344.640719611065
"323",592.505465114967
"324",228.427975224168
"325",342.707598006559
"326",361.629669311979
"327",636.848545506246
"328",644.084723059144
"329",308.657704438114
"330",380.942625631147
"331",317.234209019291
"332",531.756333084543
"333",309.909066471526
"334",177.92030810772
"335",924.387695623233
"336",357.007175058828
"337",260.406070236714
"338",257.337534842749
"339",282.301352507656
"340",302.007569734475
"341",277.007525123707
"342",420.848780295051
"343",350.244851439879
"344",406.637491006769
"345",268.847910400502
"346",331.795125531734
"347",287.930598345722
"348",305.552215486185
"349",379.599925935426
"350",249.703801037866
"351",349.607536150339
"352",237.143532128593
"353",168.25722221824
"354",333.431548130283
"355",212.78470404068
"356",369.153554744484
"357",229.071332308124
"358",329.955541660935
"359",225.979849919707
"360",419.219092128451
"361",474.013782737888
"362",239.306070789561
"363",328.044207589727
"364",480.618332158222
"365",309.972249685269
"366",215.570832961528
"367",404.026921188976
"368",206.404527495583
"369",214.520110322313
"370",448.995508253423
"371",278.793964260314
"372",194.010803483012
"373",279.361226566641
"374",330.232879225085
"375",338.179676101273
"376",378.123294324657
"377",342.648469956533
"378",320.075824748607
"379",324.699933556167
"380",212.732913177037
"381",527.949260956786
"382",271.33156002487
"383",635.439519477927
"384",479.530602811533
"385",314.294270445325
"386",402.664073630082
"387",380.69642869318
"388",426.800721936082
"389",387.716759763652
"390",242.57159014059
"391",207.455260805281
"392",236.940229797895
"393",229.693325262542
"394",402.089859847801
"395",396.780616104108
"396",316.845679468057
"397",297.417847915581
"398",230.817984900687
"399",205.542142055938
"400",322.675801731227
"401",235.957418499249
"402",319.491735993157
"403",309.352863057958
"404",256.845403120007
"405",618.889393416652
"406",538.484624108824
"407",206.832576108907
"408",459.801884215194
"409",401.771354409446
"410",226.245323652611
"411",398.812500675949
"412",370.206368593079
"413",366.914079331399
"414",430.713002415706
"415",368.400801588528
"416",445.899962829564
"417",242.293831192991
"418",103.460344077701
"419",380.905883842286
"420",430.384482617534
"421",188.52662386688
"422",373.572584519969
"423",585.932655413659
"424",296.232107977633
"425",173.26116818655
"426",231.076786120933
"427",560.765699920952
"428",255.5493505155
"429",349.044199765193
"430",390.242516865919
"431",292.970055125693
"432",329.331671718006
"433",194.638758481414
"434",357.397505524327
"435",212.729161994322
"436",524.387638095323
"437",218.210690681717
"438",239.925418012335
"439",173.540040667048
"440",287.397207294802
"441",267.644073172337
"442",501.668034933831
"443",663.40085472837
"444",399.914530892825
"445",236.139040415932
"446",379.090284324864
"447",368.798280014795
"448",445.406248289871
"449",215.448249320505
"450",288.328510548341
"451",276.347381460803
"452",392.160018984713
"453",223.379574086792
"454",452.144561574694
"455",266.326639314775
"456",326.315719273598
"457",192.998222406634
"458",233.277681638024
"459",126.115139261367
"460",273.186653921578
"461",173.562461101173
"462",409.66415211253
"463",404.372415225917
"464",198.519932360674
"465",215.06386158118
"466",376.875322650005
"467",151.751519558301
"468",289.96475491315
"469",148.603010363233
"470",415.513802549343
"471",186.193426131116
"472",373.949074546388
"473",209.358132047504
"474",275.355519866825
"475",158.067207122089
"476",256.784966707385
"477",212.082290679017
"478",239.600054006043
"479",211.520842422075
"480",193.566884864375
"481",365.071874578897
"482",222.78825177088
"483",298.664677953545
"484",333.869626454408
"485",251.521665836449
"486",514.974752269191
"487",199.468986686721
"488",332.048396164893
"489",384.214417743146
"490",510.370137607865
"491",298.625782761911
"492",287.590074650202
"493",316.404418232263
"494",258.899933302551
"495",131.07677635356
"496",229.003059537918
"497",263.198597811339
"498",259.099390338545
"499",309.644333231286
"500",324.433683029668
"501",214.813630673699
"502",370.275916359543
"503",290.567187123266
"504",177.149927333774
"505",347.696445845074
"506",339.216514397352
"507",375.879647533272
"508",392.649588467928
"509",149.334705433991
"510",223.877127111839
"511",184.005794634492
"512",264.304013894628
"513",334.144599722588
"514",451.605250151457
"515",343.310538116372
"516",470.762348381864
"517",451.316257862333
"518",424.584660357538
"519",233.234541921165
"520",503.556805540934
"521",452.445019352436
"522",433.275073538914
"523",389.036135964074
"524",239.186942183318
"525",212.188210276504
"526",385.738782216885
"527",288.975752397344
"528",510.184090023654
"529",315.30466229287
"530",162.543159131078
"531",455.567713999254
"532",265.689204024091
"533",292.581387822727
"534",240.262380605102
"535",185.516594137321
"536",219.010595750425
"537",333.673106517611
"538",205.119133559912
"539",382.695344238753
"540",311.882226183014
"541",364.448323360678
"542",245.238526765077
"543",308.116905619496
"544",394.386416179577
"545",267.820157687786
"546",479.88792236719
"547",325.501492516256
"548",569.297517012991
"549",172.516337400351
"550",290.902470743866
"551",245.675973320707
"552",291.851756381471
"553",397.345051011316
"554",308.701393056152
"555",238.324763806696
"556",231.915676769048
"557",380.048040535673
"558",396.465249475215
"559",246.534956575297
"560",491.790026747489
"561",178.994752248811
"562",232.55141057866
"563",255.638088816655
"564",166.864171598671
"565",231.060127385097
"566",438.990900937223
"567",311.699566702615
"568",521.891601092004
"569",481.604800775707
"570",318.886216590855
"571",384.069202667329
"572",512.572839693333
"573",370.352924589842
"574",340.844872830877
"575",247.944700320535
"576",262.210704168571
"577",291.377224197941
"578",161.625479161146
"579",266.198442487087
"580",418.757722598982
"581",379.631248291651
"582",402.836287586203
"583",306.710499170113
"584",288.77353641498
"585",489.291442371354
"586",341.508319488043
"587",291.701121338176
"588",435.220327180841
"589",219.513236115682
"590",247.05035080964
"591",373.173893437998
"592",212.951802752979
"593",270.923358824974
"594",225.487075041796
"595",437.379972676323
"596",323.525140664788
"597",262.848047295022
"598",351.088332903908
"599",332.789731196204
"600",382.54900064301
"601",328.34748231506
"602",301.622371492338
"603",305.248868364199
"604",384.998432284504
"605",315.550401759523
"606",276.496013165955
"607",292.807333697787
"608",545.600050467337
"609",268.399326286632
"610",189.860002470965
"611",287.106657442017
"612",426.350691420046
"613",247.138195053044
"614",465.320625177314
"615",241.714316644196
"616",256.3664215699
"617",445.684772170596
"618",279.299020577071
"619",226.26646970821
"620",213.195335643335
"621",337.203106848078
"622",259.941846689631
"623",416.859651638776
"624",178.800232536743
"625",342.326377447998
"626",233.968729646973
"627",447.165078647483
"628",346.906832589621
"629",292.733467959654
"630",287.516844161383
"631",372.219925318885
"632",244.421115737009
"633",300.284919861086
"634",363.41757272355
"635",173.362073311398
"636",231.678902768419
"637",473.388425498206
"638",243.311928945229
"639",243.511469572487
"640",244.656892788065
"641",457.734131441907
"642",379.042904212277
"643",364.611247671373
"644",391.219664557966
"645",474.136836383567
"646",294.012569301137
"647",434.94058770533
"648",237.663888604303
"649",339.601853679935
"650",474.526719094425
"651",339.362372381182
"652",328.722737580492
"653",315.782659546698
"654",315.483086709847
"655",395.169022985913
"656",263.487334304995
"657",428.742130654191
"658",309.60076570106
"659",596.277848577753
"660",331.933834145699
"661",316.640492982056
"662",318.846568100268
"663",215.884328808321
"664",634.984817963251
"665",577.423548127404
"666",296.718718584096
"667",254.172153925337
"668",392.964917770006
"669",433.932799410458
"670",335.085426925405
"671",250.037999215848
"672",365.796751358817
"673",223.934388129843
"674",336.842350102349
"675",328.898066930705
"676",348.618485119895
"677",478.85123674307
"678",266.94572298094
"679",254.853134132192
"680",401.703808314725
"681",240.930013604664
"682",325.800070989823
"683",323.502668716214
"684",577.754723858774
"685",414.878720150143
"686",227.604363252794
"687",428.898200458209
"688",397.130228695031
"689",300.726736309103
"690",385.879223148359
"691",537.836059893616
"692",237.231109580024
"693",181.849330548931
"694",367.970755893899
"695",240.967646382622
"696",180.626715737611
"697",257.773706142719
"698",312.871147770037
"699",373.658957263073
"700",376.621330600995
"701",411.509890374331
"702",344.23423057562
"703",212.426859672735
"704",496.129326094564
"705",248.854184186186
"706",392.703583837558
"707",413.006716854685
"708",371.089727317067
"709",428.534323729014
"710",398.05167347167
"711",370.310352836142
"712",438.051663435409
"713",271.967890700974
"714",274.516794117428
"715",339.321082266205
"716",197.605322670404
"717",407.567573317769
"718",242.489091334964
"719",478.410965950066
"720",226.222835721826
"721",132.241082243717
"722",289.689949090198
"723",384.159697264224
"724",461.827481697403
"725",422.592375747642
"726",474.966756675682
"727",431.514180380164
"728",472.019749361365
"729",300.251721162335
"730",690.740551058873
"731",481.782673898754
"732",376.07541546502
"733",368.671806347671
"734",154.010802946268
"735",304.23263564088
"736",342.304322641355
"737",268.101517423731
"738",142.623653879074
"739",473.775602509474
"740",350.473472197038
"741",359.976411926642
"742",309.268083318416
"743",364.065044790817
"744",451.587437903907
"745",267.075929293763
"746",238.528594656909
"747",228.879539113283
"748",154.506464312812
"749",296.404031710854
"750",342.885456184135
"751",301.798381300053
"752",543.810393887098
"753",330.465373384019
"754",191.723623987927
"755",161.904953253485
"756",462.387918795482
"757",544.381039555991
"758",342.173401652952
"759",441.728071250317
"760",218.264164063041
"761",404.516536906048
"762",194.743199163466
"763",319.44894429539
"764",215.886117896012
"765",306.878251913846
"766",179.070392436547
"767",440.958952212938
"768",192.452757014274
"769",164.288840643212
"770",274.133603922115
"771",191.33392720993
"772",286.666962841694
"773",363.96213703194
"774",387.441039086145
"775",397.796662957259
"776",305.830818269777
"777",390.800731437016
"778",342.171403281083
"779",476.921229259086
"780",279.829477404796
"781",245.987810284001
"782",385.949260880774
"783",438.734003607203
"784",265.543237084666
"785",180.820125391258
"786",162.841138105722
"787",466.252111019112
"788",379.286702896614
"789",376.824995717265
"790",386.700810244087
"791",461.298050719749
"792",358.577949993595
"793",496.016964055184
"794",361.334248024826
"795",359.73216040997
"796",377.509617155542
"797",289.320874886871
"798",413.047081344695
"799",197.752854543073
"800",241.999646084049
"801",450.712773636834
"802",317.176328072052
"803",413.47097555715
"804",322.550131460967
"805",144.615851813829
"806",511.623894393741
"807",242.291668917952
"808",160.805211546879
"809",327.246757579246
"810",165.810977861709
"811",262.540962707731
"812",320.737813190492
"813",388.310276778491
"814",346.850299649007
"815",498.044342525129
"816",243.732189058697
"817",250.014484974097
"818",263.321262458925
"819",363.960992704457
"820",245.374881172329
"821",254.376843155215
"822",238.307226830547
"823",290.242223604782
"824",283.201165241199
"825",381.783678634747
"826",186.454127727469
"827",201.209119609362
"828",261.219111067103
"829",223.985217981548
"830",424.1378281126
"831",437.284171440074
"832",272.406659581742
"833",210.851214628793
"834",274.3219123966
"835",454.431528400688
"836",279.330288511116
"837",249.02139226786
"838",376.485560823821
"839",272.508990105799
"840",323.713379427772
"841",232.553671270925
"842",343.825652089672
"843",284.648085358845
"844",286.724748096525
"845",339.932719178344
"846",453.035702917532
"847",581.627525345064
"848",277.751513055052
"849",275.308487938551
"850",424.838158374757
"851",303.082236070772
"852",180.302700966753
"853",346.282244601279
"854",390.205247136364
"855",368.982985976313
"856",565.050084078367
"857",260.761700903945
"858",326.704172113231
"859",251.12213943788
"860",342.824160819431
"861",260.028389976456
"862",328.7162964985
"863",245.188295343291
"864",328.712348421258
"865",304.056409076168
"866",502.313772548866
"867",228.142102039099
"868",369.568505231141
"869",214.242608088914
"870",553.707863052201
"871",188.867560424438
"872",318.750746927898
"873",262.316933500544
"874",292.873947313381
"875",170.565378127862
"876",339.207214989875
"877",409.535594652615
"878",345.714199179337
"879",294.627198841001
"880",308.936272132877
"881",399.729270792486
"882",173.415145262244
"883",319.303163956202
"884",309.790646650667
"885",354.933337700388
"886",163.617750194727
"887",500.955616978814
"888",286.159353539038
"889",282.471059780067
"890",336.082880920064
"891",273.842286125063
"892",475.274241844016
"893",517.310615091075
"894",419.070281460875
"895",307.660984417428
"896",366.749658231661
"897",497.778230783572
"898",320.857520201016
"899",335.7852721885
"900",195.542025546422
"901",435.576317584006
"902",328.955291705363
"903",253.687539684677
"904",212.410035788981
"905",348.904193867422
"906",192.500617510241
"907",193.014512167102
"908",514.771410806151
"909",200.938033189528
"910",270.686822509472
"911",204.379991918625
"912",450.519113109079
"913",287.034314350843
"914",292.798243297876
"915",137.638241067067
"916",404.166225642347
"917",242.198771206196
"918",235.974553941983
"919",295.469496023243
"920",277.12879536852
"921",657.716209475939
"922",490.621939039735
"923",439.922816003411
"924",526.117678493103
"925",244.355736797938
"926",211.716415543999
"927",311.065473724769
"928",472.238287617656
"929",323.21920615791
"930",301.493910212644
"931",544.80447531435
"932",297.89752523267
"933",419.295915712026
"934",407.889529565563
"935",262.465499064603
"936",434.468618503666
"937",364.828543285759
"938",285.570123215813
"939",451.291545226939
"940",340.893447348658
"941",327.897312213
"942",300.013020450739
"943",342.172340529676
"944",568.176253166001
"945",399.917815854166
"946",191.894111639261
"947",202.746207963844
"948",261.58389435791
"949",319.366452737131
"950",307.145216407097
"951",512.184931536927
"952",184.163786522515
"953",367.63104198161
"954",298.006378778832
"955",248.893875854648
"956",210.820926574932
"957",387.722245575829
"958",303.468302588722
"959",224.910467031505
"960",367.753982701981
"961",371.966872979019
"962",498.492799364257
"963",239.374413668429
"964",341.112581259553
"965",411.01824974803
"966",334.300182077198
"967",236.140587953302
"968",186.928991708092
"969",303.369104497213
"970",280.035388955544
"971",225.235218292791
"972",340.528623399869
"973",577.969773395224
"974",419.580383111475
"975",317.987952154163
"976",516.307976072235
"977",463.698673085213
"978",353.836874691237
"979",309.625738199037
"980",325.325450480769
"981",384.764208131813
"982",248.131485912156
"983",256.523501128991
"984",184.612682399751
"985",315.16457502773
"986",332.755836835866
"987",246.689801266075
"988",299.238103500452
"989",308.753269644314
"990",253.0095022933
"991",408.787124726621
"992",628.785812820055
"993",391.249438378296
"994",334.311323670838
"995",230.585369225826
"996",365.709129285319
"997",371.42983303739
"998",292.804778652362
"999",243.239331508157
"1000",306.851240926784
"1001",399.647483673136
"1002",220.069462275038
"1003",273.166950035847
"1004",261.622418129094
"1005",516.488006881536
"1006",393.009927478741
"1007",190.354429704496
"1008",401.62097183792
"1009",375.908180924245
"1010",272.652437406456
"1011",161.436788324179
"1012",119.742643066688
"1013",400.777867665419
"1014",239.806289869318
"1015",418.06196700252
"1016",523.093693180373
"1017",247.427168268345
"1018",337.186737725658
"1019",320.303643740697
"1020",295.974924186483
"1021",160.054130260837
"1022",197.281376193682
"1023",210.977183426298
"1024",168.488962272109
"1025",241.912113073196
"1026",307.589995130397
"1027",534.16606069427
"1028",280.198786336921
"1029",222.484141269831
"1030",225.203204092826
"1031",224.909589832516
"1032",376.713132731605
"1033",352.545511731839
"1034",345.97168382558
"1035",325.268034663573
"1036",258.608963385446
"1037",309.523486756315
"1038",207.894579111543
"1039",301.161393450889
"1040",276.658584373741
"1041",308.611493683644
"1042",343.636827829392
"1043",258.613438137185
"1044",229.998139932287
"1045",332.648510887774
"1046",363.502377833499
"1047",323.866614270147
"1048",181.411555844139
"1049",281.405639019957
"1050",300.542904276796
"1051",378.484009007714
"1052",367.361394027453
"1053",234.478340360044
"1054",258.012374351315
"1055",226.20617016822
"1056",449.66243587305
"1057",649.795030561534
"1058",310.043361864855
"1059",409.74301212664
"1060",389.131149094004
"1061",347.062359886596
"1062",619.838737828142
"1063",392.290679963127
"1064",437.398751175898
"1065",159.133751468612
"1066",208.204668639125
"1067",281.707714178673
"1068",290.768463352046
"1069",301.020517997443
"1070",306.050008005137
"1071",405.396810560948
"1072",215.485241494342
"1073",245.834517850483
"1074",363.082887985692
"1075",334.994384657526
"1076",302.625474490259
"1077",290.955398307973
"1078",253.348040943861
"1079",376.736600465778
"1080",307.420182006142
"1081",381.864744823199
"1082",439.441849077819
"1083",541.560006198823
"1084",396.380373853591
"1085",388.378015954369
"1086",263.262235502672
"1087",149.274536255146
"1088",571.794320977304
"1089",287.772806165986
"1090",376.48943519767
"1091",474.707807591897
"1092",438.114558977071
"1093",247.850205914107
"1094",264.517880208914
"1095",213.741328849763
"1096",341.706075536837
"1097",195.373196779147
"1098",346.469822873268
"1099",244.105839449218
"1100",586.091338544414
"1101",216.297431837012
"1102",444.748234633399
"1103",268.053396626359
"1104",280.959578073849
"1105",166.268839118176
"1106",126.191949642479
"1107",428.328585890175
"1108",227.164689155999
"1109",281.220775647195
"1110",268.648345778319
"1111",563.37880604769
"1112",267.19833366367
"1113",101.229081860899
"1114",398.127504349993
"1115",331.904075689106
"1116",267.875327995379
"1117",328.801129269997
"1118",366.384858110027
"1119",233.208422720127
"1120",245.997873960794
"1121",250.994515570041
"1122",345.614219736938
"1123",482.58299088843
"1124",340.400557853779
"1125",469.873271875429
"1126",222.586540358294
"1127",374.893806400881
"1128",362.702314130266
"1129",294.585752224254
"1130",392.454498559973
"1131",232.811046668248
"1132",467.17323620493
"1133",131.964648690906
"1134",346.87956615607
"1135",274.418928214353
"1136",192.235674173274
"1137",190.682779801197
"1138",295.20428728369
"1139",484.735841226432
"1140",268.189583591125
"1141",156.166293420088
"1142",174.093978072844
"1143",529.094936304062
"1144",328.805584894461
"1145",480.224522192809
"1146",385.767573311556
"1147",429.406944890471
"1148",357.048159802286
"1149",279.818930649283
"1150",349.504357801849
"1151",332.96383214355
"1152",502.462330720438
"1153",204.124642326409
"1154",385.419133592191
"1155",293.792820887704
"1156",543.559923913844
"1157",245.09083501442
"1158",533.004438494103
"1159",182.191986779723
"1160",351.318674189418
"1161",237.115308858403
"1162",442.208365630104
"1163",158.563676279662
"1164",312.200320259835
"1165",426.928951039328
"1166",176.779721948245
"1167",361.6477841545
"1168",280.78033127077
"1169",330.707091214794
"1170",302.32171406435
"1171",344.49085487151
"1172",214.747684179631
"1173",236.788189380181
"1174",318.830788765432
"1175",171.682178272638
"1176",296.852155742543
"1177",389.126790178956
"1178",323.474877174426
"1179",524.403504928566
"1180",401.701861048144
"1181",275.037585693885
"1182",505.117070562581
"1183",271.838048228715
"1184",284.502639176237
"1185",154.140088924857
"1186",275.032577076494
"1187",225.148721390648
"1188",248.757030752332
"1189",236.304450550625
"1190",225.641928451727
"1191",459.192114481981
"1192",154.701453089715
"1193",201.610537449443
"1194",300.623727890258
"1195",427.161518621344
"1196",274.232761461966
"1197",231.21974541427
"1198",267.440505013236
"1199",299.282809611243
"1200",426.92131989425
"1201",345.953006865346
"1202",272.071925054411
"1203",432.916646404434
"1204",360.995416989411
"1205",452.415272635593
"1206",402.925468850971
"1207",420.261439931979
"1208",223.198031922208
"1209",520.364584060261
"1210",264.808634446934
"1211",577.815459841728
"1212",301.592503171496
"1213",237.89310050576
"1214",351.536132022547
"1215",295.769395637315
"1216",142.733675141054
"1217",276.885033693506
"1218",285.748882119394
"1219",479.656896336682
"1220",327.605824601767
"1221",220.973701115274
"1222",298.80313823559
"1223",366.821252817411
"1224",310.923549353721
"1225",426.915557892452
"1226",341.261757002809
"1227",285.636080724938
"1228",326.978274307686
"1229",354.686588767823
"1230",386.624735047434
"1231",276.133448018809
"1232",388.35904077162
"1233",296.9528808759
"1234",237.694862304159
"1235",295.908359319504
"1236",143.942863258792
"1237",310.695773916836
"1238",540.248701811375
"1239",466.808246258991
"1240",469.251053784556
"1241",307.2504535162
"1242",290.611271864331
"1243",259.720058229003
"1244",344.176141516473
"1245",432.906297689742
"1246",239.80347277261
"1247",207.110208281536
"1248",258.673457721037
"1249",246.586035087097
"1250",377.093061701649
"1251",590.114420342426
"1252",334.949265125726
"1253",338.408822017505
"1254",273.637434194359
"1255",348.792199615561
"1256",255.818066932963
"1257",211.264594932701
"1258",245.125132577348
"1259",160.847908401951
"1260",428.307075560897
"1261",544.821116529487
"1262",238.841137358018
"1263",356.96790059367
"1264",291.332378975691
"1265",517.322955335614
"1266",338.318966234026
"1267",207.303630853914
"1268",366.419612642339
"1269",362.671968341177
"1270",335.419788064259
"1271",229.279328509612
"1272",455.553169213714
"1273",410.600864272047
"1274",312.87767149734
"1275",245.994936703559
"1276",303.052649196361
"1277",300.869988765197
"1278",512.794902685382
"1279",339.838152339127
"1280",317.450200578146
"1281",173.670880871896
"1282",519.547615406919
"1283",318.191920340433
"1284",229.897837880656
"1285",541.827730186005
"1286",281.638054691567
"1287",487.123747929469
"1288",190.911743572927
"1289",334.238941279047
"1290",284.714396650785
"1291",282.350099253575
"1292",359.406654159668
"1293",303.073470984916
"1294",322.586728725043
"1295",441.042342852362
"1296",484.534932825038
"1297",262.763693417568
"1298",323.559456457829
"1299",217.848160618103
"1300",242.482780495068
"1301",236.343772117264
"1302",380.021427804552
"1303",381.742408513934
"1304",365.13518093994
"1305",271.129072310313
"1306",321.701959220566
"1307",556.292600929865
"1308",345.021683292828
"1309",471.823904105361
"1310",279.856339999443
"1311",310.213890389295
"1312",226.662672150064
"1313",386.169388969624
"1314",285.755349386251
"1315",377.646065473885
"1316",301.675675119716
"1317",265.042786305571
"1318",309.56251614944
"1319",261.9698173179
"1320",257.355973375157
"1321",333.707058040093
"1322",214.791005292556
"1323",246.239325487899
"1324",354.207369501266
"1325",383.04025589645
"1326",307.099752444373
"1327",356.005663192813
"1328",288.826659026861
"1329",322.528043138255
"1330",317.745109704187
"1331",378.780491200502
"1332",344.310512300886
"1333",489.697184896333
"1334",282.656668417239
"1335",299.448210228391
"1336",227.615024430588
"1337",316.613978185009
"1338",291.618651585382
"1339",453.575267557861
"1340",234.432577710481
"1341",257.125859533334
"1342",162.268947185185
"1343",317.709978110783
"1344",318.690168065613
"1345",253.750050096449
"1346",509.188014534127
"1347",340.163256332327
"1348",217.23387462643
"1349",441.595863851088
"1350",263.650576177795
"1351",197.336259864512
"1352",369.487277229447
"1353",270.664470270989
"1354",369.019732709025
"1355",210.178825510036
"1356",209.371429035286
"1357",682.390855957583
"1358",351.139767447615
"1359",219.031910849792
"1360",340.523513814742
"1361",312.153129492782
"1362",438.435640715798
